Unnamed: 0,state_names,district_names,crop_year,season_names,crop_names,area,temperature,wind_speed,pressure,humidity,soil_type,N,P,K,production,Yield
129100,Maharashtra,GONDIA,2000,Kharif     ,Sesamum,1000,20.63305384,1.99946008,1015.380286,20.48633223,chalky,2.525,0,0,200,0.2
129101,Maharashtra,GONDIA,2000,Kharif     ,Small millets,800,21.3987239,2.007102044,1013.922133,21.27888436,chalky,3.91,3.91,0,600,0.75
129102,Maharashtra,GONDIA,2000,Kharif     ,Urad,400,20.54539487,2.016326608,1013.124913,20.90966337,peaty,0,0,0,200,0.5
129103,Maharashtra,GONDIA,2000,Rabi       ,Gram,2600,21.39243828,2.100942899,1015.176182,21.35319155,sandy,920.828,0,0,1000,0.384615385
129104,Maharashtra,GONDIA,2000,Rabi       ,Linseed,5900,20.43517386,1.997020966,1013.372312,21.87577295,peaty,7.992,20.424,0,900,0.152542373
129105,Maharashtra,GONDIA,2000,Rabi       ,Other  Rabi pulses,7300,21.67683404,2.024233492,1014.971698,21.08763309,clay,40.908,0,0,2800,0.383561644
129106,Maharashtra,GONDIA,2000,Rabi       ,Rapeseed &Mustard,200,22.05109436,2.019283699,1013.04394,21.3122763,sandy,7.66,7.66,0,10,0.05
129107,Maharashtra,GONDIA,2000,Rabi       ,Sesamum,100,21.94908761,2.069469406,1014.415315,20.06715261,loamy,0.975,0.975,0.975,100,1
129108,Maharashtra,GONDIA,2000,Rabi       ,Wheat,3700,20.14932696,1.975094751,1014.8736,21.43918125,silt,38.25,38.25,38.25,2400,0.648648649
129109,Maharashtra,GONDIA,2000,Summer     ,Rice,1600,21.42041284,2.089473733,1014.251003,21.33766569,sandy,0,15.712,0,3600,2.25
129109,Maharashtra,GONDIA,2000,Summer     ,Rice,1600,21.42041284,2.089473733,1014.251003,21.33766569,sandy,0,15.712,0,3600,2.25
129109,Maharashtra,GONDIA,2000,Summer     ,Rice,1591.382758,21.0664369,2.07515095,1010.923534,21.21760359,sandy,0,15.92111832,0,3562.116123,2.248075229
129109,Maharashtra,GONDIA,2000,Summer     ,Rice,1621.226729,21.02433287,2.126850885,1035.133556,21.34648889,sandy,0,15.92756625,0,3637.20693,2.247962522
129109,Maharashtra,GONDIA,2000,Summer     ,Rice,1594.262468,21.05214857,2.104418174,1006.72138,21.31818121,sandy,0,15.87660329,0,3613.719046,2.24256034
129109,Maharashtra,GONDIA,2000,Summer     ,Rice,1617.835907,21.4803772,2.065842487,1003.461742,21.43167601,sandy,0,15.59385396,0,3638.169061,2.283622339
129109,Maharashtra,GONDIA,2000,Summer     ,Rice,1580.388842,20.96769668,2.050498146,1013.644589,20.91905051,sandy,0,15.75890652,0,3537.180345,2.236680608
129109,Maharashtra,GONDIA,2000,Summer     ,Rice,1646.956039,20.82315488,2.131608576,1041.232954,21.58628888,sandy,0,16.07228,0,3620.640681,2.237847901
129109,Maharashtra,GONDIA,2000,Summer     ,Rice,1585.547887,20.96452933,2.140739591,1015.656927,21.41543093,sandy,0,15.83468892,0,3605.816675,2.204496269
129110,Maharashtra,GONDIA,2000,Whole Year ,Sugarcane,700,20.10473,2.035475239,1013.439116,21.23078152,clay,3.61,9.386,9.386,47300,67.57142857
129111,Maharashtra,GONDIA,2001,Kharif     ,Arhar/Tur,4000,21.04816596,2.061568831,1015.180365,21.8266128,silty,37.704,100.544,50.272,4300,1.075
129112,Maharashtra,GONDIA,2001,Kharif     ,Castor seed,100,20.08117369,1.990972365,1015.020713,20.46425262,silty,4.62,4.62,0,100,1
129113,Maharashtra,GONDIA,2001,Kharif     ,Maize,200,21.2421637,2.030534977,1013.754547,20.56191976,peaty,2.422,6.055,2.422,500,2.5
129114,Maharashtra,GONDIA,2001,Kharif     ,Moong(Green Gram),200,20.03000563,1.983540315,1014.850231,20.17815529,chalky,0,0,0,100,0.5
129115,Maharashtra,GONDIA,2001,Kharif     ,Other Kharif pulses,100,20.60254963,2.003936207,1014.86568,21.60009309,peaty,2.288,2.86,0,0,0
129116,Maharashtra,GONDIA,2001,Kharif     ,Rice,177800,21.37157703,2.088825998,1015.11734,20.5449613,silty,2.1,0,0,231400,1.301462317
129116,Maharashtra,GONDIA,2001,Kharif     ,Rice,177800,21.37157703,2.088825998,1015.11734,20.5449613,silty,2.1,0,0,231400,1.301462317
129116,Maharashtra,GONDIA,2001,Kharif     ,Rice,180964.5024,21.12058563,2.093065706,1006.539397,20.5902407,silty,2.147764527,0,0,231939.1333,1.295226844
129116,Maharashtra,GONDIA,2001,Kharif     ,Rice,181610.4484,21.17590031,2.091023324,1020.964978,20.69038885,silty,2.116425744,0,0,231666.3257,1.295130423
129116,Maharashtra,GONDIA,2001,Kharif     ,Rice,178548.9389,21.10098842,2.077767899,1003.838179,20.37288207,silty,2.143091852,0,0,233302.4715,1.300778785
129116,Maharashtra,GONDIA,2001,Kharif     ,Rice,177741.3261,21.75685591,2.087370015,1020.134871,20.6442208,silty,2.1493943,0,0,230085.6135,1.291767136
129116,Maharashtra,GONDIA,2001,Kharif     ,Rice,180233.3395,21.44697637,2.088917432,1026.386528,20.76306214,silty,2.189476433,0,0,231082.4422,1.298742403
129116,Maharashtra,GONDIA,2001,Kharif     ,Rice,183416.7227,21.25119172,2.054415452,1005.143149,20.86432776,silty,2.116448111,0,0,234691.9529,1.314490061
129116,Maharashtra,GONDIA,2001,Kharif     ,Rice,176448.3695,21.0685255,2.079669641,1003.346726,20.59107864,silty,2.137113365,0,0,233830.5873,1.314673231
129117,Maharashtra,GONDIA,2001,Kharif     ,Sesamum,1000,21.94003909,2.010708304,1013.859315,20.59304121,loamy,1.771,1.771,0,300,0.3
129118,Maharashtra,GONDIA,2001,Kharif     ,Small millets,900,22.07502272,2.049003625,1015.3477,20.9542873,peaty,0,0,0,600,0.666666667
129119,Maharashtra,GONDIA,2001,Kharif     ,Urad,300,21.22953377,2.031025935,1013.685974,20.88751371,silty,890.974,0,0,200,0.666666667
129120,Maharashtra,GONDIA,2001,Rabi       ,Gram,2600,20.86293834,2.005826506,1015.321848,20.81914024,silt,6.858,17.526,0,1200,0.461538462
129121,Maharashtra,GONDIA,2001,Rabi       ,Linseed,6200,20.5877841,2.059941374,1014.845442,21.26794087,sandy,27.195,0,0,900,0.14516129
129122,Maharashtra,GONDIA,2001,Rabi       ,Other  Rabi pulses,9400,20.24724923,1.98472983,1014.658118,20.97920252,silt,7.46,7.46,0,4600,0.489361702
129123,Maharashtra,GONDIA,2001,Rabi       ,Sesamum,100,21.78136698,2.099536403,1013.345704,20.74727728,sandy,0.045,0.045,0.045,10,0.1
129124,Maharashtra,GONDIA,2001,Rabi       ,Wheat,4400,21.69897612,1.986047236,1014.337867,20.72998921,sandy,38.25,38.25,38.25,3100,0.704545455
129125,Maharashtra,GONDIA,2001,Summer     ,Groundnut,100,20.06942804,1.982965965,1013.474621,20.03358111,peaty,0,10.368,0,100,1
129126,Maharashtra,GONDIA,2001,Summer     ,Rice,3400,21.11173176,2.032140512,1014.255833,21.36787108,chalky,5.3,13.78,13.78,6500,1.911764706
129126,Maharashtra,GONDIA,2001,Summer     ,Rice,3400,21.11173176,2.032140512,1014.255833,21.36787108,chalky,5.3,13.78,13.78,6500,1.911764706
129126,Maharashtra,GONDIA,2001,Summer     ,Rice,3443.397772,21.18661367,2.001389384,1012.089376,21.66740816,chalky,5.301180814,13.75391386,13.65277723,6552.656978,1.890787732
129126,Maharashtra,GONDIA,2001,Summer     ,Rice,3421.818627,21.30582773,2.007301836,995.3095089,21.31565546,chalky,5.264328573,13.81020278,13.94844289,6488.550412,1.936878285
129126,Maharashtra,GONDIA,2001,Summer     ,Rice,3399.311126,21.41274025,1.977685716,1010.53769,22.05357159,chalky,5.359766281,13.55955517,13.80835163,6576.648272,1.884919758
129126,Maharashtra,GONDIA,2001,Summer     ,Rice,3382.773474,21.42699041,1.999114656,1010.162058,21.09362474,chalky,5.285768891,13.84633413,13.94592503,6474.729744,1.908735555
129126,Maharashtra,GONDIA,2001,Summer     ,Rice,3425.519558,21.03254713,1.989538405,1020.141505,22.05658126,chalky,5.227665689,13.42957438,13.77530473,6440.365052,1.899693542
129126,Maharashtra,GONDIA,2001,Summer     ,Rice,3425.668518,21.47405665,2.011550106,991.4623813,21.00964158,chalky,5.264004781,13.84828323,13.94401518,6426.856568,1.884794642
129126,Maharashtra,GONDIA,2001,Summer     ,Rice,3411.325938,21.59529862,1.987111708,1005.20288,21.82825326,chalky,5.350937409,13.62624815,13.71995235,6585.235781,1.899950916
129127,Maharashtra,GONDIA,2001,Whole Year ,Sugarcane,500,21.89969413,1.992292163,1013.277143,20.55202795,peaty,36.84,98.24,49.12,24200,48.4
129128,Maharashtra,GONDIA,2002,Kharif     ,Arhar/Tur,4100,20.57064934,1.997577052,1015.902731,21.87836231,chalky,3.276,3.276,0,3600,0.87804878
129129,Maharashtra,GONDIA,2002,Kharif     ,Jowar,100,21.94371123,1.997043365,1015.92821,20.26873903,chalky,1.288,3.22,1.288,100,1
129130,Maharashtra,GONDIA,2002,Kharif     ,Maize,100,20.44667807,2.01506318,1015.2185,20.20531881,chalky,0,0,0,200,2
129131,Maharashtra,GONDIA,2002,Kharif     ,Moong(Green Gram),100,20.81231959,2.037353044,1014.172661,21.5875289,sandy,0,0,0,100,1
129132,Maharashtra,GONDIA,2002,Kharif     ,Other Kharif pulses,300,20.88630649,2.051294251,1015.670686,20.49169873,silty,1.325,0,0,100,0.333333333
129133,Maharashtra,GONDIA,2002,Kharif     ,Rice,168400,20.51187292,2.096116492,1015.779952,21.63979393,silt,5.98,5.98,0,164200,0.975059382
129133,Maharashtra,GONDIA,2002,Kharif     ,Rice,168400,20.51187292,2.096116492,1015.779952,21.63979393,silt,5.98,5.98,0,164200,0.975059382
129133,Maharashtra,GONDIA,2002,Kharif     ,Rice,168627.4791,20.28784702,2.08871353,1017.697978,21.52704299,silt,5.925912084,5.993345676,0,164558.2564,0.979507024
129133,Maharashtra,GONDIA,2002,Kharif     ,Rice,168595.4013,20.27535261,2.118575264,993.2677748,22.09236862,silt,5.959104726,6.035733079,0,160670.1146,0.960885184
129133,Maharashtra,GONDIA,2002,Kharif     ,Rice,170103.6807,19.82262901,2.089810302,1018.703331,21.50918893,silt,6.044407873,5.994147178,0,164962.1314,0.973195886
129133,Maharashtra,GONDIA,2002,Kharif     ,Rice,168745.9476,20.55258503,2.099598245,1009.793985,22.01972762,silt,5.869513272,5.951534076,0,164447.5691,0.964473187
129133,Maharashtra,GONDIA,2002,Kharif     ,Rice,167050.474,20.55144107,2.081798544,1024.889545,21.68114118,silt,5.90422146,6.055360648,0,164843.2997,0.976147868
129133,Maharashtra,GONDIA,2002,Kharif     ,Rice,170497.2317,20.24269269,2.124217516,1009.567945,21.92321375,silt,5.862997816,5.95449228,0,161916.5252,0.96075642
129133,Maharashtra,GONDIA,2002,Kharif     ,Rice,169242.2877,20.05655243,2.106183702,1022.904408,21.27003263,silt,5.958107296,6.005468415,0,164579.8374,0.973840479
129134,Maharashtra,GONDIA,2002,Kharif     ,Sesamum,900,21.3383411,2.09894653,1014.821979,20.302259,peaty,0,0,0,200,0.222222222
129135,Maharashtra,GONDIA,2002,Kharif     ,Small millets,100,20.93172452,2.05545489,1013.766336,21.99449157,clay,740.002,0,0,100,1
129136,Maharashtra,GONDIA,2002,Kharif     ,Soyabean,100,20.61255371,2.01522161,1014.037052,20.17269334,peaty,32.508,83.076,0,100,1
129137,Maharashtra,GONDIA,2002,Kharif     ,Urad,200,20.27698569,1.983121704,1015.435889,20.86015385,sandy,7.371,0,0,100,0.5
129138,Maharashtra,GONDIA,2002,Rabi       ,Gram,2800,21.73579371,1.990875467,1013.022787,21.25698236,sandy,16.82,16.82,0,1100,0.392857143
129139,Maharashtra,GONDIA,2002,Rabi       ,Linseed,5500,21.41932376,2.10016238,1015.430991,20.56063721,silt,5.7,5.7,5.7,800,0.145454545
129140,Maharashtra,GONDIA,2002,Rabi       ,Other  Rabi pulses,6600,20.50699129,2.013665219,1013.735625,21.11231876,sandy,0,0,0,2600,0.393939394
129141,Maharashtra,GONDIA,2002,Rabi       ,Rapeseed &Mustard,100,21.48632783,2.106039408,1013.64383,21.53905315,loamy,0,36,0,10,0.1
129142,Maharashtra,GONDIA,2002,Rabi       ,Sesamum,100,21.43240395,2.076190477,1014.642835,20.26022973,sandy,6.68,17.368,17.368,10,0.1
129143,Maharashtra,GONDIA,2002,Rabi       ,Wheat,3800,21.31347855,2.030175953,1014.612559,21.44760808,loamy,7.656,20.416,10.208,2400,0.631578947
129144,Maharashtra,GONDIA,2002,Summer     ,Maize,100,20.935895,2.067939974,1013.624429,21.07316366,silt,1.148,1.148,0,100,1
129145,Maharashtra,GONDIA,2002,Summer     ,Rice,4200,21.15811763,2.106456768,1015.489524,21.89359718,sandy,0,0,0,9700,2.30952381
129145,Maharashtra,GONDIA,2002,Summer     ,Rice,4200,21.15811763,2.106456768,1015.489524,21.89359718,sandy,0,0,0,9700,2.30952381
129145,Maharashtra,GONDIA,2002,Summer     ,Rice,4211.800042,21.12934984,2.107251363,1038.412228,21.66112505,sandy,0,0,0,9747.533076,2.336030448
129145,Maharashtra,GONDIA,2002,Summer     ,Rice,4242.564198,21.02861627,2.113508661,1022.477168,21.80216095,sandy,0,0,0,9690.068294,2.32288132
129145,Maharashtra,GONDIA,2002,Summer     ,Rice,4188.132345,21.20562754,2.082072342,1041.400537,21.81096411,sandy,0,0,0,9788.019022,2.344013558
129145,Maharashtra,GONDIA,2002,Summer     ,Rice,4172.882031,21.07477956,2.106874035,1024.482423,22.08069751,sandy,0,0,0,9531.979441,2.321406272
129145,Maharashtra,GONDIA,2002,Summer     ,Rice,4279.14735,21.35223054,2.091621049,1035.797759,21.55669946,sandy,0,0,0,9726.331452,2.403908695
129145,Maharashtra,GONDIA,2002,Summer     ,Rice,4231.630522,21.35134094,2.098904676,1017.361196,22.31468377,sandy,0,0,0,9675.457928,2.31662243
129145,Maharashtra,GONDIA,2002,Summer     ,Rice,4163.171272,21.13315698,2.111375476,1043.29208,21.79966016,sandy,0,0,0,9767.13285,2.345997304
129146,Maharashtra,GONDIA,2002,Whole Year ,Sugarcane,500,20.17071137,2.027794067,1015.604808,20.17003538,silty,0,0,0,23000,46
129147,Maharashtra,GONDIA,2003,Kharif     ,Arhar/Tur,4400,21.60278314,2.087149942,1015.012478,21.79442812,clay,0.224,0.28,0,4200,0.954545455
129148,Maharashtra,GONDIA,2003,Kharif     ,Maize,200,21.54550328,2.039029759,1015.631556,21.69010426,silty,0.5,0,0,400,2
129149,Maharashtra,GONDIA,2003,Kharif     ,Moong(Green Gram),100,21.36926927,2.066671186,1014.016608,21.80417256,sandy,0,0,0,100,1
129150,Maharashtra,GONDIA,2003,Kharif     ,Other Kharif pulses,800,20.09493146,2.059399574,1013.267373,21.59991509,loamy,598.552,0,0,300,0.375
129151,Maharashtra,GONDIA,2003,Kharif     ,other oilseeds,100,21.11314268,2.09740349,1014.936135,20.58242089,silt,7.182,18.354,0,0,0
129152,Maharashtra,GONDIA,2003,Kharif     ,Rice,170000,20.48032842,1.980406331,1015.363276,21.71881164,silt,35.742,0,0,255000,1.5
129152,Maharashtra,GONDIA,2003,Kharif     ,Rice,170000,20.48032842,1.980406331,1015.363276,21.71881164,silt,35.742,0,0,255000,1.5
129152,Maharashtra,GONDIA,2003,Kharif     ,Rice,166319.1296,20.68063095,2.016790155,1014.987937,21.84889537,silt,35.87126399,0,0,254194.0858,1.498493846
129152,Maharashtra,GONDIA,2003,Kharif     ,Rice,168801.9532,20.47403277,1.967003115,1011.657606,21.75685243,silt,35.70182082,0,0,256813.5493,1.475492834
129152,Maharashtra,GONDIA,2003,Kharif     ,Rice,167048.4304,20.71070144,2.044973879,1026.825568,21.67486778,silt,35.5248417,0,0,254144.15,1.494413808
129152,Maharashtra,GONDIA,2003,Kharif     ,Rice,170761.2197,20.86420137,2.027537197,1012.425915,21.88777523,silt,35.85262743,0,0,253152.6951,1.500706616
129152,Maharashtra,GONDIA,2003,Kharif     ,Rice,167209.7048,20.70059939,1.997852597,1020.89302,22.30463055,silt,36.28661881,0,0,253303.6832,1.510264751
129152,Maharashtra,GONDIA,2003,Kharif     ,Rice,165456.578,20.48250633,1.997936706,988.295346,21.718822,silt,35.5186966,0,0,256338.1016,1.454430844
129152,Maharashtra,GONDIA,2003,Kharif     ,Rice,167036.1135,20.2773261,2.047272671,1010.034596,21.71678521,silt,35.46283262,0,0,253847.7953,1.518040179
129153,Maharashtra,GONDIA,2003,Kharif     ,Sesamum,1000,20.8541225,2.026482174,1013.301135,20.80197236,sandy,8.74,8.74,0,200,0.2
129154,Maharashtra,GONDIA,2003,Kharif     ,Small millets,600,21.19383278,2.09547213,1015.9666,21.30208677,loamy,0.615,0.615,0.615,300,0.5
129155,Maharashtra,GONDIA,2003,Kharif     ,Soyabean,100,21.54483278,2.027787689,1013.492311,20.63573681,silt,38.25,38.25,38.25,100,1
129156,Maharashtra,GONDIA,2003,Kharif     ,Urad,300,21.13814727,1.980670367,1014.107096,20.10750161,silty,0,3.104,0,100,0.333333333
129157,Maharashtra,GONDIA,2003,Rabi       ,Gram,3000,20.75472903,2.095035386,1013.356915,21.5840851,silty,4.53,11.778,11.778,1600,0.533333333
129158,Maharashtra,GONDIA,2003,Rabi       ,Linseed,5900,20.22354878,2.09617191,1015.865019,20.2275828,clay,39.204,104.544,52.272,900,0.152542373
129159,Maharashtra,GONDIA,2003,Rabi       ,Other  Rabi pulses,10500,22.00255559,2.051567515,1013.023764,20.60942002,silt,4.284,4.284,0,4100,0.39047619
129160,Maharashtra,GONDIA,2003,Rabi       ,Rapeseed &Mustard,400,21.84691255,1.970508141,1013.469771,21.56981282,clay,0,0,0,100,0.25
129161,Maharashtra,GONDIA,2003,Rabi       ,Sesamum,100,20.92823415,2.084516922,1013.34038,21.29229657,sandy,1.501,1.501,1.501,0,0
129162,Maharashtra,GONDIA,2003,Rabi       ,Wheat,3700,21.2726616,1.984883211,1014.002244,20.09089978,loamy,1.728,2.16,0,2900,0.783783784
129163,Maharashtra,GONDIA,2003,Summer     ,Rice,6600,21.3765347,2.056624091,1013.511598,20.03801966,clay,2.65,0,0,11900,1.803030303
129163,Maharashtra,GONDIA,2003,Summer     ,Rice,6600,21.3765347,2.056624091,1013.511598,20.03801966,clay,2.65,0,0,11900,1.803030303
129163,Maharashtra,GONDIA,2003,Summer     ,Rice,6547.828673,21.53627131,2.06654841,1016.338308,19.85874434,clay,2.661877354,0,0,11694.75717,1.804496587
129163,Maharashtra,GONDIA,2003,Summer     ,Rice,6604.134658,21.52603408,2.062094497,1002.873253,20.07634004,clay,2.612818043,0,0,11911.26199,1.796686222
129163,Maharashtra,GONDIA,2003,Summer     ,Rice,6596.344845,22.08469277,2.051017093,1027.664561,19.68754809,clay,2.652605436,0,0,11584.27842,1.799213402
129163,Maharashtra,GONDIA,2003,Summer     ,Rice,6629.469012,21.52278915,2.072198128,1033.185868,19.97336088,clay,2.605016565,0,0,11799.89554,1.85253695
129163,Maharashtra,GONDIA,2003,Summer     ,Rice,6610.663283,21.62286894,2.061713045,1029.909256,19.89391865,clay,2.668149595,0,0,11797.25694,1.813828282
129163,Maharashtra,GONDIA,2003,Summer     ,Rice,6576.666861,22.07733278,2.08604995,1014.823766,20.30440969,clay,2.571815675,0,0,11888.6976,1.810333545
129163,Maharashtra,GONDIA,2003,Summer     ,Rice,6590.248598,22.2562045,2.044051426,1042.708852,19.82833883,clay,2.653850786,0,0,11628.27927,1.797893083
129164,Maharashtra,GONDIA,2003,Whole Year ,Mango,219,21.8036058,2.10960188,1014.884981,20.56278139,peaty,3.496,3.496,0,1000,4.566210046
129165,Maharashtra,GONDIA,2003,Whole Year ,Onion,50,20.27127447,2.01466257,1013.732581,21.29382782,loamy,0,0,0,624,12.48
129166,Maharashtra,GONDIA,2003,Whole Year ,Sugarcane,500,20.87751456,2.017978137,1014.408219,21.69688862,peaty,834.164,0,0,28800,57.6
129167,Maharashtra,GONDIA,2004,Kharif     ,Arhar/Tur,4500,21.28317878,2.093294872,1013.73916,20.29458425,chalky,4.068,10.396,0,2800,0.622222222
129168,Maharashtra,GONDIA,2004,Kharif     ,Maize,200,21.65505489,2.041305121,1013.199551,20.16936117,chalky,49.329,0,0,200,1
129169,Maharashtra,GONDIA,2004,Kharif     ,Moong(Green Gram),100,21.45792562,2.025464767,1015.693687,21.35360031,loamy,6.38,6.38,0,100,1
129170,Maharashtra,GONDIA,2004,Kharif     ,Other Cereals & Millets,400,20.41330809,1.973105434,1013.176506,22.05147713,clay,0.825,0.825,0.825,100,0.25
129171,Maharashtra,GONDIA,2004,Kharif     ,Other Kharif pulses,500,20.4677616,1.985577792,1015.714779,20.48064741,silt,38.25,38.25,38.25,200,0.4
129172,Maharashtra,GONDIA,2004,Kharif     ,other oilseeds,500,21.61919836,1.98199827,1015.906962,20.25021641,peaty,0,5.184,0,200,0.4
129173,Maharashtra,GONDIA,2004,Kharif     ,Rice,162500,21.62150984,2.025150762,1013.455914,21.77111156,clay,2.08,5.408,5.408,97600,0.600615385
129173,Maharashtra,GONDIA,2004,Kharif     ,Rice,162500,21.62150984,2.025150762,1013.455914,21.77111156,clay,2.08,5.408,5.408,97600,0.600615385
129173,Maharashtra,GONDIA,2004,Kharif     ,Rice,162178.3149,21.98054579,2.007203442,1009.205453,21.7282004,clay,2.077598934,5.421650947,5.497845344,97814.50309,0.598134736
129173,Maharashtra,GONDIA,2004,Kharif     ,Rice,164590.1541,21.45902629,2.029731728,1012.058551,21.74683894,clay,2.067530466,5.374093978,5.404955276,97507.37046,0.607584284
129173,Maharashtra,GONDIA,2004,Kharif     ,Rice,162669.7684,21.99372066,2.011089236,1017.678888,21.84070344,clay,2.102568781,5.286822141,5.425558336,99678.05947,0.602412215
129173,Maharashtra,GONDIA,2004,Kharif     ,Rice,165435.8297,21.83564123,1.991901196,1030.15843,21.66806179,clay,2.067243721,5.42810827,5.405816118,98973.54168,0.609942584
129173,Maharashtra,GONDIA,2004,Kharif     ,Rice,162301.5789,22.20717035,1.997855707,988.572182,21.57943343,clay,2.077961252,5.483462132,5.468476416,98369.64586,0.590705363
129173,Maharashtra,GONDIA,2004,Kharif     ,Rice,164425.8879,21.35996883,2.032356083,1008.979663,21.61752458,clay,2.071268637,5.385274457,5.433230225,96924.67404,0.604743913
129173,Maharashtra,GONDIA,2004,Kharif     ,Rice,163893.2732,21.65825866,1.987085651,1000.104284,21.48110455,clay,2.13314676,5.304471733,5.39034577,99067.19392,0.603397477
129174,Maharashtra,GONDIA,2004,Kharif     ,Sesamum,1100,20.65630747,1.971214793,1015.890962,20.78700356,chalky,22.572,60.192,30.096,200,0.181818182
129175,Maharashtra,GONDIA,2004,Kharif     ,Urad,300,20.43473077,2.030480192,1014.449756,20.38742295,peaty,8.876,8.876,0,100,0.333333333
129176,Maharashtra,GONDIA,2004,Rabi       ,Gram,1700,21.98319095,2.001624233,1014.874969,21.67191691,silt,0,0,0,300,0.176470588
129177,Maharashtra,GONDIA,2004,Rabi       ,Linseed,3800,21.12876864,1.972593627,1015.080704,20.11409599,clay,0,0,0,300,0.078947368
129178,Maharashtra,GONDIA,2004,Rabi       ,Other  Rabi pulses,6100,20.71264332,2.0457925,1013.067943,21.1399225,peaty,1.6,2,0,1500,0.245901639
129179,Maharashtra,GONDIA,2004,Rabi       ,Rapeseed &Mustard,300,21.17066344,2.043314961,1013.409173,21.08919556,silt,1.775,0,0,100,0.333333333
129180,Maharashtra,GONDIA,2004,Rabi       ,Soyabean,100,21.01456568,2.108980075,1013.355368,20.43765745,silty,2.484,2.484,0,100,1
129181,Maharashtra,GONDIA,2004,Rabi       ,Wheat,2300,20.34880639,2.098138038,1014.988708,21.15332473,chalky,0,0,0,1600,0.695652174
129182,Maharashtra,GONDIA,2004,Summer     ,Rice,1300,21.00707072,2.048836758,1013.389434,20.9807953,peaty,843.64,0,0,2800,2.153846154
129182,Maharashtra,GONDIA,2004,Summer     ,Rice,1300,21.00707072,2.048836758,1013.389434,20.9807953,peaty,843.64,0,0,2800,2.153846154
129182,Maharashtra,GONDIA,2004,Summer     ,Rice,1298.985343,20.77617126,2.070118973,1001.782475,20.79916785,peaty,829.5683589,0,0,2802.525484,2.165536961
129182,Maharashtra,GONDIA,2004,Summer     ,Rice,1318.836789,20.88070055,2.040767864,1008.898524,20.79774634,peaty,837.6390032,0,0,2766.929181,2.159386992
129182,Maharashtra,GONDIA,2004,Summer     ,Rice,1290.953722,20.63526702,2.074754947,989.6640529,20.66136398,peaty,823.8416497,0,0,2769.85959,2.170134202
129182,Maharashtra,GONDIA,2004,Summer     ,Rice,1300.263702,20.45026992,2.066763245,1004.285911,20.79671129,peaty,847.0154287,0,0,2800.331093,2.141086097
129182,Maharashtra,GONDIA,2004,Summer     ,Rice,1273.418403,20.9491347,2.058629537,997.1675581,20.62481474,peaty,835.6767212,0,0,2795.611368,2.149905716
129182,Maharashtra,GONDIA,2004,Summer     ,Rice,1312.774033,20.6803623,2.012787882,1011.8895,20.72878494,peaty,829.9138834,0,0,2768.743578,2.183005663
129182,Maharashtra,GONDIA,2004,Summer     ,Rice,1294.293044,20.92427341,2.057458163,979.2379133,20.56854381,peaty,825.2737352,0,0,2709.541874,2.178064158
129183,Maharashtra,GONDIA,2004,Whole Year ,Sugarcane,400,21.58618096,2.054949399,1015.879498,20.89011974,silt,6.39,16.33,0,26900,67.25
129184,Maharashtra,GONDIA,2005,Kharif     ,Arhar/Tur,5000,21.84030686,2.04369113,1014.703525,21.45231739,chalky,50.673,0,0,3900,0.78
129185,Maharashtra,GONDIA,2005,Kharif     ,Castor seed,200,20.58575036,1.990452099,1013.973511,20.08861719,clay,8.54,8.54,0,100,0.5
129186,Maharashtra,GONDIA,2005,Kharif     ,Moong(Green Gram),100,21.4048419,2.103776885,1015.035764,20.31914318,loamy,2.535,2.535,2.535,20,0.2
129187,Maharashtra,GONDIA,2005,Kharif     ,Rice,177800,20.65877459,2.035570267,1013.451808,21.30657882,sandy,38.25,38.25,38.25,271200,1.525309336
129187,Maharashtra,GONDIA,2005,Kharif     ,Rice,177800,20.65877459,2.035570267,1013.451808,21.30657882,sandy,38.25,38.25,38.25,271200,1.525309336
129187,Maharashtra,GONDIA,2005,Kharif     ,Rice,176955.9755,20.76727023,1.993627168,1016.425183,21.29022476,sandy,38.15520913,38.19004316,37.92223163,272423.208,1.505424433
129187,Maharashtra,GONDIA,2005,Kharif     ,Rice,175853.5671,20.32120388,2.030252462,1023.519091,21.0706104,sandy,38.34888354,38.75200825,38.90196958,270096.8547,1.536537457
129187,Maharashtra,GONDIA,2005,Kharif     ,Rice,175843.7817,20.74346423,1.996901902,1020.156509,21.20365494,sandy,38.47777555,38.59295348,38.08921261,274552.4603,1.541648677
129187,Maharashtra,GONDIA,2005,Kharif     ,Rice,178024.8978,20.66269052,2.034145394,1013.571765,21.19437781,sandy,38.11254116,38.30500858,38.01484731,273256.2993,1.511112153
129187,Maharashtra,GONDIA,2005,Kharif     ,Rice,176973.519,20.44768178,1.978726266,1021.730456,21.35975855,sandy,38.20456558,38.04351117,37.53065191,270085.0338,1.506864381
129187,Maharashtra,GONDIA,2005,Kharif     ,Rice,176887.0775,20.29918179,2.066541836,1014.688971,21.10467679,sandy,38.65453003,38.73992156,39.30144047,273987.8827,1.533686672
129187,Maharashtra,GONDIA,2005,Kharif     ,Rice,174155.8112,20.4826614,1.986381327,1027.184867,20.92680704,sandy,38.2863991,39.39297964,37.33187635,273351.9684,1.552852124
129188,Maharashtra,GONDIA,2005,Kharif     ,Sesamum,1100,20.96826167,2.093536341,1015.090404,21.22614875,silty,0,25.136,0,200,0.181818182
